variant_id,task,method,lm_window_length,lm_slide_length,lm_top_split,lm_skip,lm_stem_length,lm_prune,lm_likelihood_weight,lm_prior_weight,lm_length_penalty,corpus_filename,result_filename,accuracy,f1,status,source_csv,precision,recall,f_score,resolved_result_file,metric_source
v12,sentiment,lm-rank,3,3,3,3,7,100,0.0,1.0,inverse_sqrt_parts,resources/text//sentiment/-963158364.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--1886323417.xml,0.8058,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.711095591741,0.634211414142,0.618265192083,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--1886323417.xml,result_file
v13,sentiment,lm-rank,3,3,3,3,7,100,0.0,1.0,inverse_log_parts,resources/text//sentiment/-1289888530.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--167916229.xml,0.7985,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.700958056854,0.630273168737,0.614529011176,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--167916229.xml,result_file
v14,sentiment,lm-rank,3,3,3,3,7,100,0.05,0.95,none,resources/text//sentiment/-1711814143.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--496453727.xml,0.8074,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.713278388861,0.627695505529,0.612632305372,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--496453727.xml,result_file
v15,sentiment,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_parts,resources/text//sentiment/-1379676112.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-183472447.xml,0.7919,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.686548963797,0.628095985598,0.612582185545,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-183472447.xml,result_file
v16,sentiment,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_sqrt_parts,resources/text//sentiment/2057638281.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--139617103.xml,0.8032,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.704746198512,0.62754274678,0.613279519709,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--139617103.xml,result_file
v17,sentiment,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_log_parts,resources/text//sentiment/1730908115.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-1578790085.xml,0.8064,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.696917991305,0.635613263281,0.625213235156,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-1578790085.xml,result_file
v18,sentiment,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_parts,resources/text//sentiment/-533848757.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--1715277387.xml,0.7965,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.695735318114,0.628887176927,0.612741733422,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--1715277387.xml,result_file
v19,sentiment,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_sqrt_parts,resources/text//sentiment/-1391501660.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--2038366937.xml,0.7959,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.686813706092,0.628603016098,0.617744506744,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--2038366937.xml,result_file
v20,sentiment,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_log_parts,resources/text//sentiment/-1718231826.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--319959749.xml,0.7922,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.680726748159,0.62765217788,0.614957971284,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--319959749.xml,result_file
v21,sentiment,lm-rank,3,3,3,3,7,100,0.3,0.7,none,resources/text//sentiment/-140896484.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-28055575.xml,0.8011,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.711915555791,0.623614394787,0.605059116763,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-28055575.xml,result_file
v22,sentiment,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_parts,resources/text//sentiment/191241547.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-707981749.xml,0.7505,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.671749214874,0.592380380789,0.577308929268,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-707981749.xml,result_file
v23,sentiment,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_sqrt_parts,resources/text//sentiment/-666411356.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-384892199.xml,0.8058,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.715584767358,0.628048568901,0.612739052484,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-384892199.xml,result_file
v24,sentiment,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_log_parts,resources/text//sentiment/-993141522.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-2103299387.xml,0.8032,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.689251350775,0.634855237534,0.626831153398,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-2103299387.xml,result_file
v25,sentiment,lm-rank,3,3,3,3,7,100,0.5,0.5,none,resources/text//sentiment/452597532.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-275519511.xml,0.7882,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.694204530741,0.62417847189,0.605226226708,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-275519511.xml,result_file
v26,sentiment,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_parts,resources/text//sentiment/784735563.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-955445685.xml,0.8012,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.708313260678,0.621966280137,0.599041836781,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-955445685.xml,result_file
v27,sentiment,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_sqrt_parts,resources/text//sentiment/-72917340.txt,resources/results/skip/lm-rank/sentiment/skip//240-3-632356135.xml,0.8023,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.69716598165,0.633611233196,0.621682751956,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3-632356135.xml,result_file
v28,sentiment,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_log_parts,resources/text//sentiment/-399647506.txt,resources/results/skip/lm-rank/sentiment/skip//240-3--1944203973.xml,0.7815,,found,resources/results/reviewer1/comment1-sentiment-lm-rank.csv,0.674157420531,0.622873320713,0.60773035345,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/sentiment/skip/240-3--1944203973.xml,result_file
v1,sentiment,lm-skip,2,2,1,2,7,100,0.15,0.85,none,resources/text//sentiment/249470410.txt,resources/results/skip/lm-skip/sentiment/skip//240-2-1110150456.xml,0.83,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.728403281366,0.663074740642,0.664705983605,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-2-1110150456.xml,result_file
v2,sentiment,lm-skip,2,2,3,2,7,100,0.15,0.85,none,resources/text//sentiment/249471096.txt,resources/results/skip/lm-skip/sentiment/skip//240-2-769837332.xml,0.7879,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.679185264068,0.625937711464,0.611256633477,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-2-769837332.xml,result_file
v3,sentiment,lm-skip,2,2,5,2,7,100,0.15,0.85,none,resources/text//sentiment/249471782.txt,resources/results/skip/lm-skip/sentiment/skip//240-2-429524208.xml,0.7732,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.670331495149,0.618443339334,0.600008156197,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-2-429524208.xml,result_file
v4,sentiment,lm-skip,3,3,1,3,7,100,0.15,0.85,none,resources/text//sentiment/249472867.txt,resources/results/skip/lm-skip/sentiment/skip//240-3--1905600214.xml,0.8248,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.709430068684,0.677464573572,0.678592423233,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-3--1905600214.xml,result_file
v5,sentiment,lm-skip,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/249473553.txt,resources/results/skip/lm-skip/sentiment/skip//240-3-2049053958.xml,0.8044,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.69471093026,0.632498667352,0.622700533417,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-3-2049053958.xml,result_file
v6,sentiment,lm-skip,3,3,5,3,7,100,0.15,0.85,none,resources/text//sentiment/249474239.txt,resources/results/skip/lm-skip/sentiment/skip//240-3-1708740834.xml,0.7966,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.684330793983,0.628938915847,0.617792726285,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-3-1708740834.xml,result_file
v7,sentiment,lm-skip,4,4,1,4,7,100,0.15,0.85,none,resources/text//sentiment/249475324.txt,resources/results/skip/lm-skip/sentiment/skip//240-4--626383588.xml,0.8324,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.739965976241,0.656707562966,0.648282533142,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-4--626383588.xml,result_file
v8,sentiment,lm-skip,4,4,3,4,7,100,0.15,0.85,none,resources/text//sentiment/249476010.txt,resources/results/skip/lm-skip/sentiment/skip//240-4--966696712.xml,0.8011,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.69505734609,0.630796263053,0.620892942658,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-4--966696712.xml,result_file
v9,sentiment,lm-skip,4,4,5,4,7,100,0.15,0.85,none,resources/text//sentiment/249476696.txt,resources/results/skip/lm-skip/sentiment/skip//240-4--1307009836.xml,0.7963,,found,resources/results/reviewer1/comment1-sentiment-lm-skip.csv,0.681570093299,0.630352517193,0.621867725135,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/sentiment/skip/240-4--1307009836.xml,result_file
v1,sentiment,lm-subword,2,2,1,2,7,100,0.15,0.85,none,resources/text//sentiment/74555517.txt,resources/results/skip/lm-subword/sentiment/skip//240-2-1107668419.xml,0.8275,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.715638560653,0.66071302739,0.653931554071,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-2-1107668419.xml,result_file
v2,sentiment,lm-subword,2,2,3,2,7,100,0.15,0.85,none,resources/text//sentiment/74556203.txt,resources/results/skip/lm-subword/sentiment/skip//240-2-767355295.xml,0.7931,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.681841154316,0.625153011064,0.622010550773,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-2-767355295.xml,result_file
v3,sentiment,lm-subword,2,2,5,2,7,100,0.15,0.85,none,resources/text//sentiment/74556889.txt,resources/results/skip/lm-subword/sentiment/skip//240-2-427042171.xml,0.7906,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.700539874243,0.621013877271,0.599383333833,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-2-427042171.xml,result_file
v4,sentiment,lm-subword,3,3,1,3,7,100,0.15,0.85,none,resources/text//sentiment/74557974.txt,resources/results/skip/lm-subword/sentiment/skip//240-3--1908082251.xml,0.8311,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.762248953211,0.671753637674,0.66966549801,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3--1908082251.xml,result_file
v5,sentiment,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/74558660.txt,resources/results/skip/lm-subword/sentiment/skip//240-3-2046571921.xml,0.7915,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.693014885876,0.625739807789,0.606105103481,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3-2046571921.xml,result_file
v6,sentiment,lm-subword,3,3,5,3,7,100,0.15,0.85,none,resources/text//sentiment/74559346.txt,resources/results/skip/lm-subword/sentiment/skip//240-3-1706258797.xml,0.7909,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.687459298531,0.626881015965,0.609024319516,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3-1706258797.xml,result_file
v7,sentiment,lm-subword,4,4,1,4,7,100,0.15,0.85,none,resources/text//sentiment/74560431.txt,resources/results/skip/lm-subword/sentiment/skip//240-4--628865625.xml,0.8396,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.77993392522,0.666079084313,0.661129988307,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-4--628865625.xml,result_file
v8,sentiment,lm-subword,4,4,3,4,7,100,0.15,0.85,none,resources/text//sentiment/74561117.txt,resources/results/skip/lm-subword/sentiment/skip//240-4--969178749.xml,0.8011,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.692466972069,0.633784449833,0.619041698271,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-4--969178749.xml,result_file
v9,sentiment,lm-subword,4,4,5,4,7,100,0.15,0.85,none,resources/text//sentiment/74561803.txt,resources/results/skip/lm-subword/sentiment/skip//240-4--1309491873.xml,0.7828,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.671324140408,0.623686885743,0.612282873673,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-4--1309491873.xml,result_file
v10,sentiment,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/113265181.txt,resources/results/skip/lm-subword/sentiment/skip//240-3-1040316675.xml,0.812,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.712190332663,0.634959603495,0.6260425494,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3-1040316675.xml,result_file
v11,sentiment,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/117382896.txt,resources/results/skip/lm-subword/sentiment/skip//240-3-567739113.xml,0.7966,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.695118184857,0.628558320251,0.610326833291,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3-567739113.xml,result_file
v12,sentiment,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/125618326.txt,resources/results/skip/lm-subword/sentiment/skip//240-3--377416011.xml,0.8007,,found,resources/results/reviewer1/comment1-sentiment-lm-subword.csv,0.704042772249,0.62763245833,0.609594475871,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/sentiment/skip/240-3--377416011.xml,result_file
v1,sentiment,lm-syllable,2,2,1,2,7,100,0.15,0.85,none,resources/text//sentiment/1312390923.txt,resources/results/skip/lm-syllable/sentiment/skip//240-2--502145215.xml,0.8248,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.714966468167,0.663403865664,0.661312291717,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-2--502145215.xml,result_file
v2,sentiment,lm-syllable,2,2,3,2,7,100,0.15,0.85,none,resources/text//sentiment/1312391609.txt,resources/results/skip/lm-syllable/sentiment/skip//240-2--842458339.xml,0.8067,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.702358241299,0.641120491716,0.635141939267,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-2--842458339.xml,result_file
v3,sentiment,lm-syllable,2,2,5,2,7,100,0.15,0.85,none,resources/text//sentiment/1312392295.txt,resources/results/skip/lm-syllable/sentiment/skip//240-2--1182771463.xml,0.781,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.683439194684,0.619773508062,0.604264684799,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-2--1182771463.xml,result_file
v4,sentiment,lm-syllable,3,3,1,3,7,100,0.15,0.85,none,resources/text//sentiment/1312393380.txt,resources/results/skip/lm-syllable/sentiment/skip//240-3-777071411.xml,0.8321,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.735000387471,0.649298498322,0.644223505122,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-3-777071411.xml,result_file
v5,sentiment,lm-syllable,3,3,3,3,7,100,0.15,0.85,none,resources/text//sentiment/1312394066.txt,resources/results/skip/lm-syllable/sentiment/skip//240-3-436758287.xml,0.7999,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.703796570753,0.62952683849,0.613722942285,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-3-436758287.xml,result_file
v6,sentiment,lm-syllable,3,3,5,3,7,100,0.15,0.85,none,resources/text//sentiment/1312394752.txt,resources/results/skip/lm-syllable/sentiment/skip//240-3-96445163.xml,0.7937,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.687040541683,0.626749603582,0.616150653965,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-3-96445163.xml,result_file
v7,sentiment,lm-syllable,4,4,1,4,7,100,0.15,0.85,none,resources/text//sentiment/1312395837.txt,resources/results/skip/lm-syllable/sentiment/skip//240-4-2056288037.xml,0.8361,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.752259679301,0.656606801492,0.656829646377,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-4-2056288037.xml,result_file
v8,sentiment,lm-syllable,4,4,3,4,7,100,0.15,0.85,none,resources/text//sentiment/1312396523.txt,resources/results/skip/lm-syllable/sentiment/skip//240-4-1715974913.xml,0.805,,found,resources/results/reviewer1/comment1-sentiment-lm-syllable.csv,0.707271310891,0.632221761235,0.62006571957,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/sentiment/skip/240-4-1715974913.xml,result_file
